Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
bdd48699-3e59-b78e-1e7f-1ea3f25170c7,1953-05-30,2021-02-07,999-86-7707,S99954583,X19295496X,Ms.,Nikita578,Stefany238,Schoen8,,,S,white,nonhispanic,F,West Newbury  Massachusetts  US,832 Prohaska Haven Apt 66,Auburn,Massachusetts,Worcester County,,00000,42.15914286233746,-71.84766083237868,458750.95,1511587.64,137527
6ab8d168-18db-b425-d455-4ab3bdd92d14,1948-07-10,,999-48-6731,S99979307,X70390915X,Mr.,Chase54,,Glover433,,,M,white,nonhispanic,M,Scituate  Massachusetts  US,429 Leuschke Divide,Templeton,Massachusetts,Worcester County,,00000,42.551001739072326,-72.08429209813835,657756.00,397959.91,373
0290e25c-3645-baa0-9782-814bb853d28c,1953-05-30,,999-17-4279,S99934626,X51324683X,Mrs.,Delphine397,Grace552,Davis923,,Thompson596,M,white,nonhispanic,F,Clinton  Massachusetts  US,643 Jacobi Route,Auburn,Massachusetts,Worcester County,,00000,42.1717937841573,-71.8755554998334,441631.60,1051344.71,137527
aaa06ae3-805e-ef4f-5898-f78f0381c0d2,1942-06-01,,999-89-9841,S99939538,X86454648X,Mr.,Issac619,Arturo47,Fisher429,,,M,asian,nonhispanic,M,Monterey  Massachusetts  US,717 Fay Alley,Boston,Massachusetts,Suffolk County,25025,02134,42.383754078267465,-71.02070879465845,183965.25,961682.82,843634
64a45139-c8c4-298f-5eaa-d9b7b96fda0a,1922-06-24,2022-04-23,999-33-6460,S99956175,X50414492X,Mr.,Tyrell880,,Ankunding277,,,M,white,hispanic,M,Newton  Massachusetts  US,656 Feest Row Suite 61,Northborough,Massachusetts,Worcester County,25027,01532,42.357746745306216,-71.60966700669259,346160.72,3871279.40,25198
979279d2-8fd1-a746-af6d-92982de384f7,1922-06-24,2014-04-03,999-24-5949,S99982745,X20913746X,Mr.,Jackson413,Erwin847,Adams676,,,D,white,hispanic,M,Newbury  Massachusetts  US,887 Wilderman Trailer,Northborough,Massachusetts,Worcester County,25027,01532,42.35834428161869,-71.68189047295061,145704.36,255885.85,25198
626373d4-b442-7312-d562-14d22ddb4a8c,1922-06-24,1990-10-24,999-25-9187,S99914673,X5278298X,Mr.,Ivan258,Wiley422,Stehr398,,,D,white,hispanic,M,South Duxbury  Massachusetts  US,716 Schamberger Ramp Apt 57,Northborough,Massachusetts,Worcester County,25027,01532,42.307957782097276,-71.68626342682077,162558.26,326234.61,25198
cbcc7415-a24d-2c0d-d5f6-2e2fcb641e48,1922-06-24,1985-09-20,999-27-4051,S99991639,X68130969X,Mr.,Curt84,,Hegmann834,,,S,white,hispanic,M,Wakefield  Massachusetts  US,762 Schultz Path Suite 84,Northborough,Massachusetts,Worcester County,25027,01532,42.3640603089834,-71.64858593327224,745391.53,2269092.02,25198
a32e1685-7f88-cc18-b074-bb222a0eb226,1922-06-24,1994-12-31,999-93-6002,S99923010,X45279024X,Mr.,Lanny564,Rusty501,Runte676,,,M,white,hispanic,M,Middleton  Massachusetts  US,553 D'Amore Avenue,Northborough,Massachusetts,Worcester County,25027,01532,42.29261954896814,-71.62976222911475,551067.26,3135449.30,25198
64eac783-31f0-2e86-6bff-b2cda45e0d0c,1922-06-24,1964-08-14,999-42-6337,S99922498,X26128557X,Mr.,Teddy976,,Kiehn525,,,S,white,hispanic,M,Boston  Massachusetts  US,153 Murray Avenue Unit 37,Northborough,Massachusetts,Worcester County,25027,01532,42.33912787736368,-71.63358795614819,40365.40,109618.75,25198
4da3d2d4-1e2d-05d5-d963-3fb2ebed0844,1922-06-24,,999-98-3273,S99997012,X54287036X,Mr.,Julius90,Vaughn909,Hauck852,,,D,white,hispanic,M,Acton  Massachusetts  US,955 Kessler Spur,Northborough,Massachusetts,Worcester County,25027,01532,42.27415554842753,-71.63797609782938,137285.03,294816.93,25198
